ConsumerID,Choice,d1,d2,x1,x2
7514,3,58,1,1.4,2
7515,3,40,0,1.4,2
7516,3,57,1,1.4,2
7517,2,33,0,1.2,3.5
7518,3,51,1,1.4,2
7519,2,54,0,1.2,3.5
7520,3,56,1,1.4,2
7521,3,29,0,1.4,2
7522,3,45,1,1.4,2
7523,3,50,0,1.4,2
7524,3,51,0,1.4,2
7525,3,41,1,1.4,2
7526,3,53,1,1.4,2
7527,3,57,1,1.4,2
7528,3,29,1,1.4,2
7529,3,56,1,1.4,2
7530,3,59,1,1.4,2
7531,3,41,0,1.4,2
7532,3,51,0,1.4,2
7533,0,45,1,0,0
7534,3,50,1,1.4,2
7535,3,23,1,1.4,2
7536,3,48,1,1.4,2
7537,3,55,0,1.4,2
7538,2,54,0,1.2,3.5
7539,2,53,0,1.2,3.5
7540,0,23,1,0,0
7541,2,49,1,1.2,3.5
7542,3,34,0,1.4,2
7543,3,39,1,1.4,2
7544,0,29,1,0,0
7545,3,26,1,1.4,2
7546,3,37,1,1.4,2
7547,3,51,0,1.4,2
7548,2,57,0,1.2,3.5
7549,3,32,1,1.4,2
7550,2,33,0,1.2,3.5
7551,3,49,1,1.4,2
7552,1,44,0,1,5
7553,0,24,1,0,0
7554,3,40,0,1.4,2
7555,3,49,1,1.4,2
7556,2,39,0,1.2,3.5
7557,2,49,1,1.2,3.5
7558,3,57,0,1.4,2
7559,3,45,1,1.4,2
7560,1,23,0,1,5
7561,3,38,1,1.4,2
7562,3,37,1,1.4,2
7563,3,43,1,1.4,2
7564,2,51,1,1.2,3.5
7565,2,41,0,1.2,3.5
7566,3,41,0,1.4,2
7567,2,56,0,1.2,3.5
7568,3,31,1,1.4,2
7569,3,55,1,1.4,2
7570,3,44,1,1.4,2
7571,3,44,0,1.4,2
7572,0,42,1,0,0
7573,3,55,1,1.4,2
7574,3,34,1,1.4,2
7575,3,23,0,1.4,2
7576,2,32,0,1.2,3.5
7577,0,36,1,0,0
7578,3,59,0,1.4,2
7579,2,26,0,1.2,3.5
7580,3,50,0,1.4,2
7581,2,60,0,1.2,3.5
7582,3,45,1,1.4,2
7583,0,29,1,0,0
7584,3,38,0,1.4,2
7585,0,23,1,0,0
7586,3,45,1,1.4,2
7587,1,49,0,1,5
7588,3,59,0,1.4,2
7589,3,51,1,1.4,2
7590,3,51,1,1.4,2
7591,2,50,1,1.2,3.5
7592,3,50,1,1.4,2
7593,0,25,1,0,0
7594,3,25,0,1.4,2
7595,3,34,1,1.4,2
7596,2,44,1,1.2,3.5
7597,3,45,1,1.4,2
7598,2,26,0,1.2,3.5
7599,2,39,0,1.2,3.5
7600,0,35,0,0,0
7601,3,59,1,1.4,2
7602,2,25,0,1.2,3.5
7603,2,41,0,1.2,3.5
7604,2,27,0,1.2,3.5
7605,3,39,0,1.4,2
7606,1,59,0,1,5
7607,3,59,1,1.4,2
7608,3,36,0,1.4,2
7609,3,48,0,1.4,2
7610,3,32,0,1.4,2
7611,1,28,0,1,5
7612,2,31,0,1.2,3.5
7613,3,47,1,1.4,2
7614,3,51,1,1.4,2
7615,3,54,1,1.4,2
7616,0,24,1,0,0
7617,0,28,1,0,0
7618,3,21,0,1.4,2
7619,0,25,1,0,0
7620,3,56,0,1.4,2
7621,3,26,1,1.4,2
7622,0,46,1,0,0
7623,3,46,1,1.4,2
7624,3,27,0,1.4,2
7625,2,53,0,1.2,3.5
7626,3,49,1,1.4,2
7627,3,50,1,1.4,2
7628,0,48,1,0,0
7629,0,31,1,0,0
7630,3,59,0,1.4,2
7631,2,31,1,1.2,3.5
7632,3,39,1,1.4,2
7633,3,57,0,1.4,2
7634,3,43,1,1.4,2
7635,2,47,0,1.2,3.5
7636,3,44,0,1.4,2
7637,3,48,1,1.4,2
7638,3,22,0,1.4,2
7639,1,27,0,1,5
7640,0,22,1,0,0
7641,3,54,0,1.4,2
7642,3,47,1,1.4,2
7643,3,42,1,1.4,2
7644,3,23,1,1.4,2
7645,0,37,1,0,0
7646,2,47,0,1.2,3.5
7647,2,58,0,1.2,3.5
7648,3,35,0,1.4,2
7649,1,38,0,1,5
7650,3,50,0,1.4,2
7651,1,46,0,1,5
7652,0,33,1,0,0
7653,2,32,0,1.2,3.5
7654,1,57,0,1,5
7655,2,48,0,1.2,3.5
7656,0,23,1,0,0
7657,0,44,1,0,0
7658,1,28,0,1,5
7659,2,23,0,1.2,3.5
7660,3,42,1,1.4,2
7661,0,34,1,0,0
7662,3,42,1,1.4,2
7663,3,26,0,1.4,2
7664,3,24,1,1.4,2
7665,3,51,0,1.4,2
7666,1,41,0,1,5
7667,3,52,0,1.4,2
7668,3,53,1,1.4,2
7669,3,32,1,1.4,2
7670,0,21,1,0,0
7671,3,59,1,1.4,2
7672,3,38,0,1.4,2
7673,3,27,0,1.4,2
7674,3,27,0,1.4,2
7675,3,51,1,1.4,2
7676,3,46,0,1.4,2
7677,3,29,1,1.4,2
7678,3,52,1,1.4,2
7679,3,45,1,1.4,2
7680,3,28,0,1.4,2
7681,3,43,0,1.4,2
7682,0,39,1,0,0
7683,3,52,1,1.4,2
7684,1,26,0,1,5
7685,1,24,0,1,5
7686,3,27,1,1.4,2
7687,0,32,1,0,0
7688,3,49,1,1.4,2
7689,3,43,1,1.4,2
7690,3,30,0,1.4,2
7691,1,37,0,1,5
7692,3,51,1,1.4,2
7693,3,52,0,1.4,2
7694,3,41,1,1.4,2
7695,2,42,0,1.2,3.5
7696,2,33,1,1.2,3.5
7697,2,50,0,1.2,3.5
7698,1,31,0,1,5
7699,3,55,0,1.4,2
7700,0,53,1,0,0
7701,3,43,1,1.4,2
7702,3,48,1,1.4,2
7703,3,59,1,1.4,2
7704,1,27,0,1,5
7705,3,47,1,1.4,2
7706,2,47,1,1.2,3.5
7707,1,31,0,1,5
7708,3,42,1,1.4,2
7709,3,50,0,1.4,2
7710,3,55,0,1.4,2
7711,3,54,0,1.4,2
7712,3,42,0,1.4,2
7713,2,58,0,1.2,3.5
7714,3,60,1,1.4,2
7715,3,49,1,1.4,2
7716,1,42,0,1,5
7717,3,52,1,1.4,2
7718,3,21,0,1.4,2
7719,0,24,1,0,0
7720,3,48,1,1.4,2
7721,3,53,0,1.4,2
7722,2,45,0,1.2,3.5
7723,3,43,1,1.4,2
7724,3,50,0,1.4,2
7725,3,56,0,1.4,2
7726,0,25,1,0,0
7727,0,24,1,0,0
7728,3,50,0,1.4,2
7729,3,39,1,1.4,2
7730,0,28,0,0,0
7731,0,24,1,0,0
7732,3,49,1,1.4,2
7733,2,49,0,1.2,3.5
7734,0,25,1,0,0
7735,3,27,0,1.4,2
7736,3,31,0,1.4,2
7737,2,51,0,1.2,3.5
7738,3,26,0,1.4,2
7739,3,25,0,1.4,2
7740,1,41,0,1,5
7741,3,53,1,1.4,2
7742,3,44,0,1.4,2
7743,3,30,1,1.4,2
7744,3,41,0,1.4,2
7745,3,42,0,1.4,2
7746,3,31,1,1.4,2
7747,3,52,1,1.4,2
7748,3,48,0,1.4,2
7749,3,38,1,1.4,2
7750,3,43,1,1.4,2
7751,2,27,0,1.2,3.5
7752,3,37,1,1.4,2
7753,3,39,1,1.4,2
7754,3,60,1,1.4,2
7755,0,52,1,0,0
7756,3,32,1,1.4,2
7757,3,27,0,1.4,2
7758,2,27,1,1.2,3.5
7759,2,44,1,1.2,3.5
7760,2,54,0,1.2,3.5
7761,3,52,0,1.4,2
7762,3,55,1,1.4,2
7763,3,55,1,1.4,2
7764,3,54,1,1.4,2
7765,3,46,0,1.4,2
7766,3,52,0,1.4,2
7767,3,48,1,1.4,2
7768,3,58,0,1.4,2
7769,3,21,0,1.4,2
7770,3,27,1,1.4,2
7771,2,42,0,1.2,3.5
7772,3,58,1,1.4,2
7773,3,31,1,1.4,2
7774,3,45,1,1.4,2
7775,3,39,1,1.4,2
7776,3,51,1,1.4,2
7777,0,52,1,0,0
7778,0,41,1,0,0
7779,3,26,1,1.4,2
7780,3,32,0,1.4,2
7781,3,38,1,1.4,2
7782,3,21,1,1.4,2
7783,0,34,1,0,0
7784,3,37,1,1.4,2
7785,3,31,0,1.4,2
7786,1,23,0,1,5
7787,0,23,1,0,0
7788,0,29,1,0,0
7789,3,58,1,1.4,2
7790,2,25,0,1.2,3.5
7791,3,39,0,1.4,2
7792,3,31,0,1.4,2
7793,3,44,0,1.4,2
7794,3,30,1,1.4,2
7795,3,26,1,1.4,2
7796,3,43,0,1.4,2
7797,3,22,0,1.4,2
7798,0,26,1,0,0
7799,2,40,0,1.2,3.5
7800,2,58,0,1.2,3.5
7801,3,43,1,1.4,2
7802,3,40,1,1.4,2
7803,3,35,1,1.4,2
7804,3,55,0,1.4,2
7805,3,48,1,1.4,2
7806,3,34,1,1.4,2
7807,0,29,1,0,0
7808,3,52,1,1.4,2
7809,3,57,0,1.4,2
7810,3,59,1,1.4,2
7811,3,55,1,1.4,2
7812,3,29,0,1.4,2
7813,2,47,0,1.2,3.5
7814,3,27,0,1.4,2
7815,3,41,1,1.4,2
7816,2,32,0,1.2,3.5
7817,2,49,0,1.2,3.5
7818,3,57,0,1.4,2
7819,3,42,1,1.4,2
7820,2,23,0,1.2,3.5
7821,0,39,0,0,0
7822,3,46,0,1.4,2
7823,1,36,0,1,5
7824,3,50,1,1.4,2
7825,3,44,1,1.4,2
7826,3,51,0,1.4,2
7827,0,23,1,0,0
7828,2,40,1,1.2,3.5
7829,3,52,1,1.4,2
7830,2,37,0,1.2,3.5
7831,3,40,1,1.4,2
7832,3,60,0,1.4,2
7833,2,31,0,1.2,3.5
7834,2,55,0,1.2,3.5
7835,3,47,1,1.4,2
7836,3,58,1,1.4,2
7837,3,36,1,1.4,2
7838,3,43,1,1.4,2
7839,2,57,1,1.2,3.5
7840,0,27,1,0,0
7841,1,32,0,1,5
7842,3,42,1,1.4,2
7843,3,41,1,1.4,2
7844,2,47,1,1.2,3.5
7845,3,42,0,1.4,2
7846,3,55,1,1.4,2
7847,1,23,0,1,5
7848,2,60,0,1.2,3.5
7849,3,46,0,1.4,2
7850,3,37,1,1.4,2
7851,3,45,1,1.4,2
7852,3,60,1,1.4,2
7853,3,46,0,1.4,2
7854,0,40,1,0,0
7855,0,23,1,0,0
7856,3,54,1,1.4,2
7857,3,36,0,1.4,2
7858,3,50,0,1.4,2
7859,0,27,1,0,0
7860,2,39,0,1.2,3.5
7861,3,47,0,1.4,2
7862,3,52,1,1.4,2
7863,3,28,0,1.4,2
7864,3,39,1,1.4,2
7865,3,58,1,1.4,2
7866,3,55,0,1.4,2
7867,3,58,1,1.4,2
7868,3,43,0,1.4,2
7869,3,56,0,1.4,2
7870,2,50,1,1.2,3.5
7871,3,50,1,1.4,2
7872,3,36,1,1.4,2
7873,3,54,1,1.4,2
7874,2,37,0,1.2,3.5
7875,0,26,1,0,0
7876,3,57,0,1.4,2
7877,2,40,0,1.2,3.5
7878,2,37,0,1.2,3.5
7879,0,25,0,0,0
7880,3,31,0,1.4,2
7881,3,33,1,1.4,2
7882,3,59,1,1.4,2
7883,3,59,0,1.4,2
7884,0,21,0,0,0
7885,0,21,1,0,0
7886,1,41,0,1,5
7887,2,32,0,1.2,3.5
7888,0,31,1,0,0
7889,0,23,1,0,0
7890,0,23,0,0,0
7891,3,55,0,1.4,2
7892,3,52,1,1.4,2
7893,2,35,0,1.2,3.5
7894,0,22,0,0,0
7895,2,34,0,1.2,3.5
7896,0,28,1,0,0
7897,3,48,1,1.4,2
7898,3,50,1,1.4,2
7899,3,57,1,1.4,2
7900,3,50,1,1.4,2
7901,3,41,1,1.4,2
7902,1,26,0,1,5
7903,3,50,0,1.4,2
7904,3,24,0,1.4,2
7905,2,21,0,1.2,3.5
7906,3,26,0,1.4,2
7907,3,35,0,1.4,2
7908,3,33,0,1.4,2
7909,3,47,0,1.4,2
7910,3,56,1,1.4,2
7911,2,40,0,1.2,3.5
7912,0,25,1,0,0
7913,3,42,0,1.4,2
7914,0,27,0,0,0
7915,3,50,1,1.4,2
7916,0,54,1,0,0
7917,3,42,1,1.4,2
7918,3,39,1,1.4,2
7919,3,41,0,1.4,2
7920,2,28,0,1.2,3.5
7921,3,59,0,1.4,2
7922,3,21,0,1.4,2
7923,3,38,1,1.4,2
7924,2,30,0,1.2,3.5
7925,3,33,0,1.4,2
7926,3,53,1,1.4,2
7927,3,39,1,1.4,2
7928,2,49,1,1.2,3.5
7929,2,51,0,1.2,3.5
7930,3,26,0,1.4,2
7931,3,45,1,1.4,2
7932,0,29,1,0,0
7933,3,42,0,1.4,2
7934,3,41,0,1.4,2
7935,3,34,1,1.4,2
7936,3,36,1,1.4,2
7937,2,35,0,1.2,3.5
7938,3,28,0,1.4,2
7939,2,37,0,1.2,3.5
7940,2,54,1,1.2,3.5
7941,1,23,0,1,5
7942,3,60,0,1.4,2
7943,2,42,0,1.2,3.5
7944,3,41,0,1.4,2
7945,2,30,0,1.2,3.5
7946,3,49,0,1.4,2
7947,3,51,1,1.4,2
7948,0,29,1,0,0
7949,3,46,1,1.4,2
7950,3,40,0,1.4,2
7951,3,40,1,1.4,2
7952,2,52,0,1.2,3.5
7953,2,57,0,1.2,3.5
7954,2,33,0,1.2,3.5
7955,1,46,0,1,5
7956,3,24,0,1.4,2
7957,2,27,0,1.2,3.5
7958,3,54,0,1.4,2
7959,0,26,1,0,0
7960,3,58,1,1.4,2
7961,3,35,1,1.4,2
7962,3,49,0,1.4,2
7963,3,38,1,1.4,2
7964,3,46,1,1.4,2
7965,2,48,1,1.2,3.5
7966,3,29,1,1.4,2
7967,3,26,1,1.4,2
7968,3,36,1,1.4,2
7969,0,21,1,0,0
7970,0,29,1,0,0
7971,0,22,1,0,0
7972,2,36,1,1.2,3.5
7973,1,49,0,1,5
7974,2,49,1,1.2,3.5
7975,2,49,0,1.2,3.5
7976,3,43,0,1.4,2
7977,3,28,0,1.4,2
7978,2,51,0,1.2,3.5
7979,3,38,0,1.4,2
7980,2,31,0,1.2,3.5
7981,1,35,0,1,5
7982,2,55,0,1.2,3.5
7983,0,28,1,0,0
7984,1,55,0,1,5
7985,3,53,1,1.4,2
7986,3,51,0,1.4,2
7987,3,36,0,1.4,2
7988,0,34,1,0,0
7989,3,44,0,1.4,2
7990,2,33,0,1.2,3.5
7991,2,48,0,1.2,3.5
7992,3,46,0,1.4,2
7993,3,44,1,1.4,2
7994,1,29,0,1,5
7995,3,40,1,1.4,2
7996,3,30,0,1.4,2
7997,3,39,0,1.4,2
7998,3,57,1,1.4,2
7999,3,43,1,1.4,2
8000,2,23,0,1.2,3.5
8001,3,36,1,1.4,2
8002,3,58,1,1.4,2
8003,3,60,1,1.4,2
8004,3,36,0,1.4,2
8005,0,24,1,0,0
8006,3,46,0,1.4,2
8007,3,36,0,1.4,2
8008,2,48,0,1.2,3.5
8009,3,35,0,1.4,2
8010,1,26,0,1,5
8011,3,42,1,1.4,2
8012,3,39,1,1.4,2
8013,3,22,0,1.4,2
8014,3,36,0,1.4,2
8015,3,55,0,1.4,2
8016,3,28,1,1.4,2
8017,1,46,0,1,5
8018,3,50,1,1.4,2
8019,3,50,1,1.4,2
8020,3,59,1,1.4,2
8021,3,53,1,1.4,2
8022,3,35,1,1.4,2
8023,2,48,0,1.2,3.5
8024,2,52,0,1.2,3.5
8025,3,50,0,1.4,2
8026,2,32,0,1.2,3.5
8027,3,37,0,1.4,2
8028,3,51,0,1.4,2
8029,3,50,1,1.4,2
8030,3,43,1,1.4,2
8031,2,31,0,1.2,3.5
8032,3,48,0,1.4,2
8033,3,29,1,1.4,2
8034,3,54,1,1.4,2
8035,3,40,1,1.4,2
8036,3,24,0,1.4,2
8037,3,38,0,1.4,2
8038,3,24,1,1.4,2
8039,2,25,0,1.2,3.5
8040,2,56,0,1.2,3.5
8041,3,60,1,1.4,2
8042,2,48,1,1.2,3.5
8043,3,51,1,1.4,2
8044,3,42,1,1.4,2
8045,3,52,1,1.4,2
8046,3,24,1,1.4,2
8047,3,29,1,1.4,2
8048,3,30,0,1.4,2
8049,3,60,1,1.4,2
8050,2,38,1,1.2,3.5
8051,2,32,0,1.2,3.5
8052,3,42,1,1.4,2
8053,3,27,1,1.4,2
8054,3,33,1,1.4,2
8055,3,48,0,1.4,2
8056,2,31,1,1.2,3.5
8057,3,24,0,1.4,2
8058,2,37,0,1.2,3.5
8059,0,24,1,0,0
8060,3,28,0,1.4,2
8061,3,22,0,1.4,2
8062,3,28,1,1.4,2
8063,1,55,0,1,5
8064,3,54,1,1.4,2
8065,0,26,1,0,0
8066,3,46,1,1.4,2
8067,0,38,1,0,0
8068,3,48,1,1.4,2
8069,0,50,1,0,0
8070,3,54,0,1.4,2
8071,1,53,0,1,5
8072,3,37,1,1.4,2
8073,0,26,1,0,0
8074,0,26,1,0,0
8075,3,43,0,1.4,2
8076,0,22,1,0,0
8077,1,50,0,1,5
8078,0,40,1,0,0
8079,3,34,1,1.4,2
8080,3,28,1,1.4,2
8081,3,46,0,1.4,2
8082,3,44,1,1.4,2
8083,3,60,1,1.4,2
8084,3,48,0,1.4,2
8085,3,50,1,1.4,2
8086,3,57,0,1.4,2
8087,3,32,1,1.4,2
8088,0,48,1,0,0
8089,2,52,1,1.2,3.5
8090,2,38,0,1.2,3.5
8091,1,44,0,1,5
8092,3,48,1,1.4,2
8093,3,56,1,1.4,2
8094,2,35,0,1.2,3.5
8095,0,32,1,0,0
8096,2,35,1,1.2,3.5
8097,3,41,0,1.4,2
8098,3,45,0,1.4,2
8099,3,49,1,1.4,2
8100,0,21,1,0,0
8101,3,39,0,1.4,2
8102,0,22,1,0,0
8103,1,31,0,1,5
8104,3,46,1,1.4,2
8105,3,42,1,1.4,2
8106,2,26,0,1.2,3.5
8107,3,54,0,1.4,2
8108,3,53,1,1.4,2
8109,3,38,1,1.4,2
8110,3,54,0,1.4,2
8111,3,24,0,1.4,2
8112,3,38,1,1.4,2
8113,3,54,1,1.4,2
8114,3,21,1,1.4,2
8115,0,21,1,0,0
8116,3,34,0,1.4,2
8117,2,29,0,1.2,3.5
8118,3,54,0,1.4,2
8119,3,30,1,1.4,2
8120,2,49,1,1.2,3.5
8121,0,27,0,0,0
8122,2,31,0,1.2,3.5
8123,3,22,1,1.4,2
8124,3,58,1,1.4,2
8125,2,25,0,1.2,3.5
8126,3,57,0,1.4,2
8127,3,53,1,1.4,2
8128,3,50,1,1.4,2
8129,3,34,0,1.4,2
8130,3,55,1,1.4,2
8131,3,43,0,1.4,2
8132,3,54,1,1.4,2
8133,3,54,0,1.4,2
8134,3,35,1,1.4,2
8135,3,48,1,1.4,2
8136,3,56,1,1.4,2
8137,3,55,1,1.4,2
8138,3,50,1,1.4,2
8139,3,57,0,1.4,2
8140,3,57,1,1.4,2
8141,1,47,0,1,5
8142,3,55,1,1.4,2
8143,3,58,0,1.4,2
8144,3,41,1,1.4,2
8145,3,28,0,1.4,2
8146,3,48,0,1.4,2
8147,3,51,1,1.4,2
8148,0,25,1,0,0
8149,1,21,0,1,5
8150,0,37,1,0,0
8151,3,45,0,1.4,2
8152,3,49,1,1.4,2
8153,3,59,1,1.4,2
8154,3,49,1,1.4,2
8155,3,37,1,1.4,2
8156,2,59,0,1.2,3.5
8157,1,32,0,1,5
8158,3,50,1,1.4,2
8159,2,57,1,1.2,3.5
8160,3,53,1,1.4,2
8161,0,41,0,0,0
8162,3,32,0,1.4,2
8163,3,35,1,1.4,2
8164,3,54,0,1.4,2
8165,2,30,0,1.2,3.5
8166,3,44,0,1.4,2
8167,3,51,1,1.4,2
8168,3,45,1,1.4,2
8169,2,59,0,1.2,3.5
8170,0,29,1,0,0
8171,3,60,0,1.4,2
8172,3,36,0,1.4,2
8173,3,59,1,1.4,2
8174,3,41,0,1.4,2
8175,3,51,0,1.4,2
8176,2,30,0,1.2,3.5
8177,2,40,0,1.2,3.5
8178,3,57,1,1.4,2
8179,3,38,1,1.4,2
8180,3,58,0,1.4,2
8181,3,33,0,1.4,2
8182,0,21,1,0,0
8183,3,57,1,1.4,2
8184,3,34,1,1.4,2
8185,3,60,0,1.4,2
8186,3,30,1,1.4,2
8187,3,32,0,1.4,2
8188,3,54,0,1.4,2
8189,0,59,1,0,0
8190,0,40,1,0,0
8191,0,56,1,0,0
8192,3,28,1,1.4,2
8193,3,55,1,1.4,2
8194,3,31,0,1.4,2
8195,0,39,1,0,0
8196,3,53,1,1.4,2
8197,3,48,1,1.4,2
8198,3,38,1,1.4,2
8199,0,23,1,0,0
8200,1,34,0,1,5
8201,0,26,1,0,0
8202,3,22,0,1.4,2
8203,3,48,1,1.4,2
8204,3,51,0,1.4,2
8205,3,45,0,1.4,2
8206,3,36,1,1.4,2
8207,0,35,1,0,0
8208,3,24,0,1.4,2
8209,0,45,1,0,0
8210,3,31,1,1.4,2
8211,0,29,1,0,0
8212,3,38,1,1.4,2
8213,3,34,1,1.4,2
8214,3,60,0,1.4,2
8215,3,47,1,1.4,2
8216,3,41,1,1.4,2
8217,3,52,1,1.4,2
8218,3,25,1,1.4,2
8219,3,53,1,1.4,2
8220,3,27,0,1.4,2
8221,0,29,1,0,0
8222,2,47,0,1.2,3.5
8223,2,28,0,1.2,3.5
8224,3,53,1,1.4,2
8225,3,40,0,1.4,2
8226,2,57,0,1.2,3.5
8227,1,26,0,1,5
8228,0,28,1,0,0
8229,3,58,1,1.4,2
8230,2,38,0,1.2,3.5
8231,2,34,0,1.2,3.5
8232,1,29,0,1,5
8233,0,38,1,0,0
8234,3,23,0,1.4,2
8235,3,52,0,1.4,2
8236,3,46,0,1.4,2
8237,3,39,1,1.4,2
8238,1,29,0,1,5
8239,2,22,0,1.2,3.5
8240,0,38,1,0,0
8241,3,56,1,1.4,2
8242,3,34,0,1.4,2
8243,3,42,1,1.4,2
8244,0,30,1,0,0
8245,3,39,1,1.4,2
8246,3,56,1,1.4,2
8247,1,41,0,1,5
8248,3,56,1,1.4,2
8249,0,26,1,0,0
8250,3,49,1,1.4,2
8251,0,30,1,0,0
8252,1,28,0,1,5
8253,1,31,0,1,5
8254,3,59,0,1.4,2
8255,3,59,0,1.4,2
8256,2,59,0,1.2,3.5
8257,0,34,1,0,0
8258,3,23,0,1.4,2
8259,3,52,0,1.4,2
8260,3,25,0,1.4,2
8261,2,25,0,1.2,3.5
8262,1,56,0,1,5
8263,3,34,0,1.4,2
8264,3,38,0,1.4,2
8265,0,21,1,0,0
8266,3,52,1,1.4,2
8267,3,47,0,1.4,2
8268,3,21,1,1.4,2
8269,3,38,0,1.4,2
8270,1,26,0,1,5
8271,1,27,0,1,5
8272,3,40,1,1.4,2
8273,3,56,1,1.4,2
8274,2,48,0,1.2,3.5
8275,0,24,1,0,0
8276,3,44,0,1.4,2
8277,3,34,1,1.4,2
8278,3,49,1,1.4,2
8279,3,41,1,1.4,2
8280,3,43,1,1.4,2
8281,3,42,1,1.4,2
8282,3,33,0,1.4,2
8283,3,60,1,1.4,2
8284,0,25,1,0,0
8285,3,25,1,1.4,2
8286,3,52,0,1.4,2
8287,3,33,0,1.4,2
8288,3,59,0,1.4,2
8289,3,30,1,1.4,2
8290,3,43,1,1.4,2
8291,2,21,0,1.2,3.5
8292,3,54,0,1.4,2
8293,3,28,0,1.4,2
8294,3,28,1,1.4,2
8295,3,26,1,1.4,2
8296,0,23,1,0,0
8297,3,31,1,1.4,2
8298,3,60,1,1.4,2
8299,3,33,1,1.4,2
8300,2,40,0,1.2,3.5
8301,0,29,1,0,0
8302,3,44,1,1.4,2
8303,0,52,0,0,0
8304,3,45,0,1.4,2
8305,3,57,1,1.4,2
8306,3,60,1,1.4,2
8307,3,54,1,1.4,2
8308,2,25,0,1.2,3.5
8309,3,40,1,1.4,2
8310,3,55,0,1.4,2
8311,3,41,0,1.4,2
8312,3,49,0,1.4,2
8313,3,59,1,1.4,2
8314,0,36,1,0,0
8315,0,27,1,0,0
8316,3,40,0,1.4,2
8317,3,43,1,1.4,2
8318,3,32,0,1.4,2
8319,3,59,1,1.4,2
8320,3,45,1,1.4,2
8321,3,49,1,1.4,2
8322,3,41,1,1.4,2
8323,0,46,1,0,0
8324,3,30,0,1.4,2
8325,2,51,1,1.2,3.5
8326,3,26,0,1.4,2
8327,0,46,1,0,0
8328,3,60,1,1.4,2
8329,2,47,0,1.2,3.5
8330,3,37,0,1.4,2
8331,3,49,1,1.4,2
8332,2,58,0,1.2,3.5
8333,3,58,1,1.4,2
8334,0,29,1,0,0
8335,0,38,1,0,0
8336,3,41,1,1.4,2
8337,3,42,0,1.4,2
8338,3,43,1,1.4,2
8339,0,24,1,0,0
8340,3,50,1,1.4,2
8341,3,48,0,1.4,2
8342,3,52,0,1.4,2
8343,1,52,0,1,5
8344,3,42,1,1.4,2
8345,0,40,1,0,0
8346,3,36,0,1.4,2
8347,0,50,1,0,0
8348,1,21,0,1,5
8349,3,31,1,1.4,2
8350,3,51,0,1.4,2
8351,3,31,1,1.4,2
8352,3,22,0,1.4,2
8353,3,35,1,1.4,2
8354,2,42,1,1.2,3.5
8355,3,54,0,1.4,2
8356,3,57,1,1.4,2
8357,1,45,0,1,5
8358,0,23,0,0,0
8359,0,21,1,0,0
8360,2,37,1,1.2,3.5
8361,3,55,0,1.4,2
8362,3,47,0,1.4,2
8363,3,52,1,1.4,2
8364,2,46,0,1.2,3.5
8365,2,48,0,1.2,3.5
8366,0,24,1,0,0
8367,3,50,1,1.4,2
8368,3,36,1,1.4,2
8369,2,44,1,1.2,3.5
8370,0,23,1,0,0
8371,3,54,0,1.4,2
8372,3,60,1,1.4,2
8373,0,25,1,0,0
8374,3,43,1,1.4,2
8375,3,59,0,1.4,2
8376,3,27,0,1.4,2
8377,3,31,1,1.4,2
8378,3,30,1,1.4,2
8379,0,34,1,0,0
8380,3,33,0,1.4,2
8381,3,59,1,1.4,2
8382,3,36,0,1.4,2
8383,3,50,1,1.4,2
8384,2,23,0,1.2,3.5
8385,3,54,0,1.4,2
8386,3,52,1,1.4,2
8387,3,34,1,1.4,2
8388,1,45,0,1,5
8389,3,59,1,1.4,2
8390,3,57,1,1.4,2
8391,2,30,0,1.2,3.5
8392,3,29,1,1.4,2
8393,3,51,1,1.4,2
8394,3,60,1,1.4,2
8395,0,41,1,0,0
8396,2,44,0,1.2,3.5
8397,3,55,0,1.4,2
8398,3,41,0,1.4,2
8399,1,22,0,1,5
8400,3,56,0,1.4,2
8401,3,43,1,1.4,2
8402,0,21,0,0,0
8403,1,58,0,1,5
8404,3,48,1,1.4,2
8405,3,45,1,1.4,2
8406,3,29,1,1.4,2
8407,3,23,1,1.4,2
8408,3,58,1,1.4,2
8409,0,51,1,0,0
8410,3,27,0,1.4,2
8411,2,27,0,1.2,3.5
8412,3,38,1,1.4,2
8413,3,35,0,1.4,2
8414,2,33,0,1.2,3.5
8415,3,55,1,1.4,2
8416,3,42,0,1.4,2
8417,2,23,0,1.2,3.5
8418,3,40,1,1.4,2
8419,0,33,1,0,0
8420,3,29,1,1.4,2
8421,3,48,0,1.4,2
8422,3,47,0,1.4,2
8423,0,21,1,0,0
8424,3,56,0,1.4,2
8425,0,27,1,0,0
8426,3,59,1,1.4,2
8427,3,23,0,1.4,2
8428,3,46,1,1.4,2
8429,3,44,1,1.4,2
8430,3,21,0,1.4,2
8431,0,39,1,0,0
8432,2,48,0,1.2,3.5
8433,0,26,1,0,0
8434,2,43,0,1.2,3.5
8435,1,21,0,1,5
8436,3,45,1,1.4,2
8437,3,25,0,1.4,2
8438,3,51,0,1.4,2
8439,2,57,0,1.2,3.5
8440,3,46,1,1.4,2
8441,3,26,1,1.4,2
8442,3,52,0,1.4,2
8443,3,55,0,1.4,2
8444,0,26,1,0,0
8445,3,38,1,1.4,2
8446,2,43,0,1.2,3.5
8447,3,34,1,1.4,2
8448,3,50,0,1.4,2
8449,2,50,1,1.2,3.5
8450,3,39,0,1.4,2
